Maille,Maille_Y,Maille_X,X,Y,X1,Y1,X2,Y2,area_cell
1805,37,5,-92.050,17.150,-92.100,17.100,-92.000,17.200,118.504
1806,37,6,-91.950,17.150,-92.000,17.100,-91.900,17.200,118.471
1807,37,7,-91.850,17.150,-91.900,17.100,-91.800,17.200,118.438
1808,37,8,-91.750,17.150,-91.800,17.100,-91.700,17.200,118.406
1809,37,9,-91.650,17.150,-91.700,17.100,-91.600,17.200,118.375
1810,37,10,-91.550,17.150,-91.600,17.100,-91.500,17.200,118.345
1811,37,11,-91.450,17.150,-91.500,17.100,-91.400,17.200,118.315
1812,37,12,-91.350,17.150,-91.400,17.100,-91.300,17.200,118.286
1813,37,13,-91.250,17.150,-91.300,17.100,-91.200,17.200,118.257
1814,37,14,-91.150,17.150,-91.200,17.100,-91.100,17.200,118.229
1815,37,15,-91.050,17.150,-91.100,17.100,-91.000,17.200,118.202
1816,37,16,-90.950,17.150,-91.000,17.100,-90.900,17.200,118.176
1817,37,17,-90.850,17.150,-90.900,17.100,-90.800,17.200,118.150
1818,37,18,-90.750,17.150,-90.800,17.100,-90.700,17.200,118.125
1819,37,19,-90.650,17.150,-90.700,17.100,-90.600,17.200,118.100
1820,37,20,-90.550,17.150,-90.600,17.100,-90.500,17.200,118.076
1821,37,21,-90.450,17.150,-90.500,17.100,-90.400,17.200,118.053
1822,37,22,-90.350,17.150,-90.400,17.100,-90.300,17.200,118.031
1823,37,23,-90.250,17.150,-90.300,17.100,-90.200,17.200,118.009
1824,37,24,-90.150,17.150,-90.200,17.100,-90.100,17.200,117.988
1825,37,25,-90.050,17.150,-90.100,17.100,-90.000,17.200,117.967
1826,37,26,-89.950,17.150,-90.000,17.100,-89.900,17.200,117.947
1827,37,27,-89.850,17.150,-89.900,17.100,-89.800,17.200,117.928
1828,37,28,-89.750,17.150,-89.800,17.100,-89.700,17.200,117.910
1829,37,29,-89.650,17.150,-89.700,17.100,-89.600,17.200,117.892
1830,37,30,-89.550,17.150,-89.600,17.100,-89.500,17.200,117.875
1831,37,31,-89.450,17.150,-89.500,17.100,-89.400,17.200,117.858
1832,37,32,-89.350,17.150,-89.400,17.100,-89.300,17.200,117.843
1833,37,33,-89.250,17.150,-89.300,17.100,-89.200,17.200,117.827
1834,37,34,-89.150,17.150,-89.200,17.100,-89.100,17.200,117.813
1835,37,35,-89.050,17.150,-89.100,17.100,-89.000,17.200,117.799
1836,37,36,-88.950,17.150,-89.000,17.100,-88.900,17.200,117.786
1837,37,37,-88.850,17.150,-88.900,17.100,-88.800,17.200,117.773
1838,37,38,-88.750,17.150,-88.800,17.100,-88.700,17.200,117.761
1839,37,39,-88.650,17.150,-88.700,17.100,-88.600,17.200,117.750
1840,37,40,-88.550,17.150,-88.600,17.100,-88.500,17.200,117.740
1841,37,41,-88.450,17.150,-88.500,17.100,-88.400,17.200,117.730
1842,37,42,-88.350,17.150,-88.400,17.100,-88.300,17.200,117.721
1843,37,43,-88.250,17.150,-88.300,17.100,-88.200,17.200,117.712
1844,37,44,-88.150,17.150,-88.200,17.100,-88.100,17.200,117.704
1845,37,45,-88.050,17.150,-88.100,17.100,-88.000,17.200,117.697
1846,37,46,-87.950,17.150,-88.000,17.100,-87.900,17.200,117.690
1847,37,47,-87.850,17.150,-87.900,17.100,-87.800,17.200,117.684
1848,37,48,-87.750,17.150,-87.800,17.100,-87.700,17.200,117.679
1849,37,49,-87.650,17.150,-87.700,17.100,-87.600,17.200,117.674
1850,37,50,-87.550,17.150,-87.600,17.100,-87.500,17.200,117.670
1851,38,1,-92.450,17.250,-92.500,17.200,-92.400,17.300,118.580
1852,38,2,-92.350,17.250,-92.400,17.200,-92.300,17.300,118.544
1853,38,3,-92.250,17.250,-92.300,17.200,-92.200,17.300,118.509
1854,38,4,-92.150,17.250,-92.200,17.200,-92.100,17.300,118.474
1855,38,5,-92.050,17.250,-92.100,17.200,-92.000,17.300,118.441
1856,38,6,-91.950,17.250,-92.000,17.200,-91.900,17.300,118.407
1857,38,7,-91.850,17.250,-91.900,17.200,-91.800,17.300,118.375
1858,38,8,-91.750,17.250,-91.800,17.200,-91.700,17.300,118.343
1859,38,9,-91.650,17.250,-91.700,17.200,-91.600,17.300,118.312
1860,38,10,-91.550,17.250,-91.600,17.200,-91.500,17.300,118.282
1861,38,11,-91.450,17.250,-91.500,17.200,-91.400,17.300,118.252
1862,38,12,-91.350,17.250,-91.400,17.200,-91.300,17.300,118.223
1863,38,13,-91.250,17.250,-91.300,17.200,-91.200,17.300,118.194
1864,38,14,-91.150,17.250,-91.200,17.200,-91.100,17.300,118.166
1865,38,15,-91.050,17.250,-91.100,17.200,-91.000,17.300,118.139
1866,38,16,-90.950,17.250,-91.000,17.200,-90.900,17.300,118.113
1867,38,17,-90.850,17.250,-90.900,17.200,-90.800,17.300,118.087
1868,38,18,-90.750,17.250,-90.800,17.200,-90.700,17.300,118.062
1869,38,19,-90.650,17.250,-90.700,17.200,-90.600,17.300,118.037
1870,38,20,-90.550,17.250,-90.600,17.200,-90.500,17.300,118.014
1871,38,21,-90.450,17.250,-90.500,17.200,-90.400,17.300,117.991
1872,38,22,-90.350,17.250,-90.400,17.200,-90.300,17.300,117.968
1873,38,23,-90.250,17.250,-90.300,17.200,-90.200,17.300,117.946
1874,38,24,-90.150,17.250,-90.200,17.200,-90.100,17.300,117.925
1875,38,25,-90.050,17.250,-90.100,17.200,-90.000,17.300,117.905
1876,38,26,-89.950,17.250,-90.000,17.200,-89.900,17.300,117.885
1877,38,27,-89.850,17.250,-89.900,17.200,-89.800,17.300,117.866
1878,38,28,-89.750,17.250,-89.800,17.200,-89.700,17.300,117.847
1879,38,29,-89.650,17.250,-89.700,17.200,-89.600,17.300,117.830
1880,38,30,-89.550,17.250,-89.600,17.200,-89.500,17.300,117.812
1881,38,31,-89.450,17.250,-89.500,17.200,-89.400,17.300,117.796
1882,38,32,-89.350,17.250,-89.400,17.200,-89.300,17.300,117.780
1883,38,33,-89.250,17.250,-89.300,17.200,-89.200,17.300,117.765
1884,38,34,-89.150,17.250,-89.200,17.200,-89.100,17.300,117.751
1885,38,35,-89.050,17.250,-89.100,17.200,-89.000,17.300,117.737
1886,38,36,-88.950,17.250,-89.000,17.200,-88.900,17.300,117.724
1887,38,37,-88.850,17.250,-88.900,17.200,-88.800,17.300,117.711
1888,38,38,-88.750,17.250,-88.800,17.200,-88.700,17.300,117.699
1889,38,39,-88.650,17.250,-88.700,17.200,-88.600,17.300,117.688
1890,38,40,-88.550,17.250,-88.600,17.200,-88.500,17.300,117.678
1891,38,41,-88.450,17.250,-88.500,17.200,-88.400,17.300,117.668
1892,38,42,-88.350,17.250,-88.400,17.200,-88.300,17.300,117.658
1893,38,43,-88.250,17.250,-88.300,17.200,-88.200,17.300,117.650
1894,38,44,-88.150,17.250,-88.200,17.200,-88.100,17.300,117.642
1895,38,45,-88.050,17.250,-88.100,17.200,-88.000,17.300,117.635
1896,38,46,-87.950,17.250,-88.000,17.200,-87.900,17.300,117.628
1897,38,47,-87.850,17.250,-87.900,17.200,-87.800,17.300,117.622
1898,38,48,-87.750,17.250,-87.800,17.200,-87.700,17.300,117.617
1899,38,49,-87.650,17.250,-87.700,17.200,-87.600,17.300,117.612
1900,38,50,-87.550,17.250,-87.600,17.200,-87.500,17.300,117.608
1901,39,1,-92.450,17.350,-92.500,17.300,-92.400,17.400,118.516
1902,39,2,-92.350,17.350,-92.400,17.300,-92.300,17.400,118.480
1903,39,3,-92.250,17.350,-92.300,17.300,-92.200,17.400,118.445
1904,39,4,-92.150,17.350,-92.200,17.300,-92.100,17.400,118.411
1905,39,5,-92.050,17.350,-92.100,17.300,-92.000,17.400,118.377
1906,39,6,-91.950,17.350,-92.000,17.300,-91.900,17.400,118.344
1907,39,7,-91.850,17.350,-91.900,17.300,-91.800,17.400,118.311
1908,39,8,-91.750,17.350,-91.800,17.300,-91.700,17.400,118.280
1909,39,9,-91.650,17.350,-91.700,17.300,-91.600,17.400,118.249
1910,39,10,-91.550,17.350,-91.600,17.300,-91.500,17.400,118.218
1911,39,11,-91.450,17.350,-91.500,17.300,-91.400,17.400,118.188
1912,39,12,-91.350,17.350,-91.400,17.300,-91.300,17.400,118.159
1913,39,13,-91.250,17.350,-91.300,17.300,-91.200,17.400,118.131
1914,39,14,-91.150,17.350,-91.200,17.300,-91.100,17.400,118.103
1915,39,15,-91.050,17.350,-91.100,17.300,-91.000,17.400,118.076
1916,39,16,-90.950,17.350,-91.000,17.300,-90.900,17.400,118.050
1917,39,17,-90.850,17.350,-90.900,17.300,-90.800,17.400,118.024
1918,39,18,-90.750,17.350,-90.800,17.300,-90.700,17.400,117.999
1919,39,19,-90.650,17.350,-90.700,17.300,-90.600,17.400,117.974
1920,39,20,-90.550,17.350,-90.600,17.300,-90.500,17.400,117.951
1921,39,21,-90.450,17.350,-90.500,17.300,-90.400,17.400,117.928
1922,39,22,-90.350,17.350,-90.400,17.300,-90.300,17.400,117.905
1923,39,23,-90.250,17.350,-90.300,17.300,-90.200,17.400,117.883
1924,39,24,-90.150,17.350,-90.200,17.300,-90.100,17.400,117.862
1925,39,25,-90.050,17.350,-90.100,17.300,-90.000,17.400,117.842
1926,39,26,-89.950,17.350,-90.000,17.300,-89.900,17.400,117.822
1927,39,27,-89.850,17.350,-89.900,17.300,-89.800,17.400,117.803
1928,39,28,-89.750,17.350,-89.800,17.300,-89.700,17.400,117.785
1929,39,29,-89.650,17.350,-89.700,17.300,-89.600,17.400,117.767
1930,39,30,-89.550,17.350,-89.600,17.300,-89.500,17.400,117.750
1931,39,31,-89.450,17.350,-89.500,17.300,-89.400,17.400,117.733
1932,39,32,-89.350,17.350,-89.400,17.300,-89.300,17.400,117.718
1933,39,33,-89.250,17.350,-89.300,17.300,-89.200,17.400,117.702
1934,39,34,-89.150,17.350,-89.200,17.300,-89.100,17.400,117.688
1935,39,35,-89.050,17.350,-89.100,17.300,-89.000,17.400,117.674
1936,39,36,-88.950,17.350,-89.000,17.300,-88.900,17.400,117.661
1937,39,37,-88.850,17.350,-88.900,17.300,-88.800,17.400,117.649
1938,39,38,-88.750,17.350,-88.800,17.300,-88.700,17.400,117.637
1939,39,39,-88.650,17.350,-88.700,17.300,-88.600,17.400,117.626
1940,39,40,-88.550,17.350,-88.600,17.300,-88.500,17.400,117.615
1941,39,41,-88.450,17.350,-88.500,17.300,-88.400,17.400,117.605
1942,39,42,-88.350,17.350,-88.400,17.300,-88.300,17.400,117.596
1943,39,43,-88.250,17.350,-88.300,17.300,-88.200,17.400,117.587
1944,39,44,-88.150,17.350,-88.200,17.300,-88.100,17.400,117.580
1945,39,45,-88.050,17.350,-88.100,17.300,-88.000,17.400,117.572
1946,39,46,-87.950,17.350,-88.000,17.300,-87.900,17.400,117.566
1947,39,47,-87.850,17.350,-87.900,17.300,-87.800,17.400,117.560
1948,39,48,-87.750,17.350,-87.800,17.300,-87.700,17.400,117.555
1949,39,49,-87.650,17.350,-87.700,17.300,-87.600,17.400,117.550
1950,39,50,-87.550,17.350,-87.600,17.300,-87.500,17.400,117.546
1951,40,1,-92.450,17.450,-92.500,17.400,-92.400,17.500,118.452
1952,40,2,-92.350,17.450,-92.400,17.400,-92.300,17.500,118.416
1953,40,3,-92.250,17.450,-92.300,17.400,-92.200,17.500,118.381
1954,40,4,-92.150,17.450,-92.200,17.400,-92.100,17.500,118.347
1955,40,5,-92.050,17.450,-92.100,17.400,-92.000,17.500,118.313
1956,40,6,-91.950,17.450,-92.000,17.400,-91.900,17.500,118.280
1957,40,7,-91.850,17.450,-91.900,17.400,-91.800,17.500,118.247
1958,40,8,-91.750,17.450,-91.800,17.400,-91.700,17.500,118.216
1959,40,9,-91.650,17.450,-91.700,17.400,-91.600,17.500,118.185
1960,40,10,-91.550,17.450,-91.600,17.400,-91.500,17.500,118.154
1961,40,11,-91.450,17.450,-91.500,17.400,-91.400,17.500,118.125
1962,40,12,-91.350,17.450,-91.400,17.400,-91.300,17.500,118.096
1963,40,13,-91.250,17.450,-91.300,17.400,-91.200,17.500,118.067
1964,40,14,-91.150,17.450,-91.200,17.400,-91.100,17.500,118.039
1965,40,15,-91.050,17.450,-91.100,17.400,-91.000,17.500,118.012
1966,40,16,-90.950,17.450,-91.000,17.400,-90.900,17.500,117.986
1967,40,17,-90.850,17.450,-90.900,17.400,-90.800,17.500,117.960
1968,40,18,-90.750,17.450,-90.800,17.400,-90.700,17.500,117.935
1969,40,19,-90.650,17.450,-90.700,17.400,-90.600,17.500,117.911
1970,40,20,-90.550,17.450,-90.600,17.400,-90.500,17.500,117.887
1971,40,21,-90.450,17.450,-90.500,17.400,-90.400,17.500,117.864
1972,40,22,-90.350,17.450,-90.400,17.400,-90.300,17.500,117.842
1973,40,23,-90.250,17.450,-90.300,17.400,-90.200,17.500,117.820
1974,40,24,-90.150,17.450,-90.200,17.400,-90.100,17.500,117.799
1975,40,25,-90.050,17.450,-90.100,17.400,-90.000,17.500,117.779
1976,40,26,-89.950,17.450,-90.000,17.400,-89.900,17.500,117.759
1977,40,27,-89.850,17.450,-89.900,17.400,-89.800,17.500,117.740
1978,40,28,-89.750,17.450,-89.800,17.400,-89.700,17.500,117.722
1979,40,29,-89.650,17.450,-89.700,17.400,-89.600,17.500,117.704
1980,40,30,-89.550,17.450,-89.600,17.400,-89.500,17.500,117.687
1981,40,31,-89.450,17.450,-89.500,17.400,-89.400,17.500,117.670
1982,40,32,-89.350,17.450,-89.400,17.400,-89.300,17.500,117.655
1983,40,33,-89.250,17.450,-89.300,17.400,-89.200,17.500,117.639
1984,40,34,-89.150,17.450,-89.200,17.400,-89.100,17.500,117.625
1985,40,35,-89.050,17.450,-89.100,17.400,-89.000,17.500,117.611
1986,40,36,-88.950,17.450,-89.000,17.400,-88.900,17.500,117.598
1987,40,37,-88.850,17.450,-88.900,17.400,-88.800,17.500,117.586
1988,40,38,-88.750,17.450,-88.800,17.400,-88.700,17.500,117.574
1989,40,39,-88.650,17.450,-88.700,17.400,-88.600,17.500,117.563
1990,40,40,-88.550,17.450,-88.600,17.400,-88.500,17.500,117.552
1991,40,41,-88.450,17.450,-88.500,17.400,-88.400,17.500,117.542
1992,40,42,-88.350,17.450,-88.400,17.400,-88.300,17.500,117.533
1993,40,43,-88.250,17.450,-88.300,17.400,-88.200,17.500,117.525
1994,40,44,-88.150,17.450,-88.200,17.400,-88.100,17.500,117.517
1995,40,45,-88.050,17.450,-88.100,17.400,-88.000,17.500,117.510
1996,40,46,-87.950,17.450,-88.000,17.400,-87.900,17.500,117.503
1997,40,47,-87.850,17.450,-87.900,17.400,-87.800,17.500,117.497
1998,40,48,-87.750,17.450,-87.800,17.400,-87.700,17.500,117.492
1999,40,49,-87.650,17.450,-87.700,17.400,-87.600,17.500,117.487
2000,40,50,-87.550,17.450,-87.600,17.400,-87.500,17.500,117.483
2001,41,1,-92.450,17.550,-92.500,17.500,-92.400,17.600,118.387
2002,41,2,-92.350,17.550,-92.400,17.500,-92.300,17.600,118.351
2003,41,3,-92.250,17.550,-92.300,17.500,-92.200,17.600,118.316
2004,41,4,-92.150,17.550,-92.200,17.500,-92.100,17.600,118.282
2005,41,5,-92.050,17.550,-92.100,17.500,-92.000,17.600,118.248
2006,41,6,-91.950,17.550,-92.000,17.500,-91.900,17.600,118.215
2007,41,7,-91.850,17.550,-91.900,17.500,-91.800,17.600,118.183
2008,41,8,-91.750,17.550,-91.800,17.500,-91.700,17.600,118.151
2009,41,9,-91.650,17.550,-91.700,17.500,-91.600,17.600,118.120
2010,41,10,-91.550,17.550,-91.600,17.500,-91.500,17.600,118.090
2011,41,11,-91.450,17.550,-91.500,17.500,-91.400,17.600,118.060
2012,41,12,-91.350,17.550,-91.400,17.500,-91.300,17.600,118.031
2013,41,13,-91.250,17.550,-91.300,17.500,-91.200,17.600,118.003
2014,41,14,-91.150,17.550,-91.200,17.500,-91.100,17.600,117.975
2015,41,15,-91.050,17.550,-91.100,17.500,-91.000,17.600,117.949
2016,41,16,-90.950,17.550,-91.000,17.500,-90.900,17.600,117.922
2017,41,17,-90.850,17.550,-90.900,17.500,-90.800,17.600,117.897
2018,41,18,-90.750,17.550,-90.800,17.500,-90.700,17.600,117.872
2019,41,19,-90.650,17.550,-90.700,17.500,-90.600,17.600,117.847
2020,41,20,-90.550,17.550,-90.600,17.500,-90.500,17.600,117.824
2021,41,21,-90.450,17.550,-90.500,17.500,-90.400,17.600,117.801
2022,41,22,-90.350,17.550,-90.400,17.500,-90.300,17.600,117.778
2023,41,23,-90.250,17.550,-90.300,17.500,-90.200,17.600,117.757
2024,41,24,-90.150,17.550,-90.200,17.500,-90.100,17.600,117.736
2025,41,25,-90.050,17.550,-90.100,17.500,-90.000,17.600,117.715
2026,41,26,-89.950,17.550,-90.000,17.500,-89.900,17.600,117.696
2027,41,27,-89.850,17.550,-89.900,17.500,-89.800,17.600,117.676
2028,41,28,-89.750,17.550,-89.800,17.500,-89.700,17.600,117.658
2029,41,29,-89.650,17.550,-89.700,17.500,-89.600,17.600,117.640
2030,41,30,-89.550,17.550,-89.600,17.500,-89.500,17.600,117.623
2031,41,31,-89.450,17.550,-89.500,17.500,-89.400,17.600,117.607
2032,41,32,-89.350,17.550,-89.400,17.500,-89.300,17.600,117.591
2033,41,33,-89.250,17.550,-89.300,17.500,-89.200,17.600,117.576
2034,41,34,-89.150,17.550,-89.200,17.500,-89.100,17.600,117.562
2035,41,35,-89.050,17.550,-89.100,17.500,-89.000,17.600,117.548
2036,41,36,-88.950,17.550,-89.000,17.500,-88.900,17.600,117.535
2037,41,37,-88.850,17.550,-88.900,17.500,-88.800,17.600,117.522
2038,41,38,-88.750,17.550,-88.800,17.500,-88.700,17.600,117.511
2039,41,39,-88.650,17.550,-88.700,17.500,-88.600,17.600,117.499
2040,41,40,-88.550,17.550,-88.600,17.500,-88.500,17.600,117.489
2041,41,41,-88.450,17.550,-88.500,17.500,-88.400,17.600,117.479
2042,41,42,-88.350,17.550,-88.400,17.500,-88.300,17.600,117.470
2043,41,43,-88.250,17.550,-88.300,17.500,-88.200,17.600,117.462
2044,41,44,-88.150,17.550,-88.200,17.500,-88.100,17.600,117.454
2045,41,45,-88.050,17.550,-88.100,17.500,-88.000,17.600,117.446
2046,41,46,-87.950,17.550,-88.000,17.500,-87.900,17.600,117.440
2047,41,47,-87.850,17.550,-87.900,17.500,-87.800,17.600,117.434
2048,41,48,-87.750,17.550,-87.800,17.500,-87.700,17.600,117.429
2049,41,49,-87.650,17.550,-87.700,17.500,-87.600,17.600,117.424
2050,41,50,-87.550,17.550,-87.600,17.500,-87.500,17.600,117.420
2051,42,1,-92.450,17.650,-92.500,17.600,-92.400,17.700,118.322
2052,42,2,-92.350,17.650,-92.400,17.600,-92.300,17.700,118.286
2053,42,3,-92.250,17.650,-92.300,17.600,-92.200,17.700,118.252
2054,42,4,-92.150,17.650,-92.200,17.600,-92.100,17.700,118.217
2055,42,5,-92.050,17.650,-92.100,17.600,-92.000,17.700,118.184
2056,42,6,-91.950,17.650,-92.000,17.600,-91.900,17.700,118.151
2057,42,7,-91.850,17.650,-91.900,17.600,-91.800,17.700,118.118
2058,42,8,-91.750,17.650,-91.800,17.600,-91.700,17.700,118.087
2059,42,9,-91.650,17.650,-91.700,17.600,-91.600,17.700,118.056
2060,42,10,-91.550,17.650,-91.600,17.600,-91.500,17.700,118.026
2061,42,11,-91.450,17.650,-91.500,17.600,-91.400,17.700,117.996
2062,42,12,-91.350,17.650,-91.400,17.600,-91.300,17.700,117.967
2063,42,13,-91.250,17.650,-91.300,17.600,-91.200,17.700,117.939
2064,42,14,-91.150,17.650,-91.200,17.600,-91.100,17.700,117.911
2065,42,15,-91.050,17.650,-91.100,17.600,-91.000,17.700,117.884
2066,42,16,-90.950,17.650,-91.000,17.600,-90.900,17.700,117.858
2067,42,17,-90.850,17.650,-90.900,17.600,-90.800,17.700,117.832
2068,42,18,-90.750,17.650,-90.800,17.600,-90.700,17.700,117.807
2069,42,19,-90.650,17.650,-90.700,17.600,-90.600,17.700,117.783
2070,42,20,-90.550,17.650,-90.600,17.600,-90.500,17.700,117.759
2071,42,21,-90.450,17.650,-90.500,17.600,-90.400,17.700,117.737
2072,42,22,-90.350,17.650,-90.400,17.600,-90.300,17.700,117.714
2073,42,23,-90.250,17.650,-90.300,17.600,-90.200,17.700,117.693
2074,42,24,-90.150,17.650,-90.200,17.600,-90.100,17.700,117.672
2075,42,25,-90.050,17.650,-90.100,17.600,-90.000,17.700,117.651
2076,42,26,-89.950,17.650,-90.000,17.600,-89.900,17.700,117.632
2077,42,27,-89.850,17.650,-89.900,17.600,-89.800,17.700,117.613
2078,42,28,-89.750,17.650,-89.800,17.600,-89.700,17.700,117.594
2079,42,29,-89.650,17.650,-89.700,17.600,-89.600,17.700,117.577
2080,42,30,-89.550,17.650,-89.600,17.600,-89.500,17.700,117.560
2081,42,31,-89.450,17.650,-89.500,17.600,-89.400,17.700,117.543
2082,42,32,-89.350,17.650,-89.400,17.600,-89.300,17.700,117.528
2083,42,33,-89.250,17.650,-89.300,17.600,-89.200,17.700,117.512
2084,42,34,-89.150,17.650,-89.200,17.600,-89.100,17.700,117.498
2085,42,35,-89.050,17.650,-89.100,17.600,-89.000,17.700,117.484
2086,42,36,-88.950,17.650,-89.000,17.600,-88.900,17.700,117.471
2087,42,37,-88.850,17.650,-88.900,17.600,-88.800,17.700,117.459
2088,42,38,-88.750,17.650,-88.800,17.600,-88.700,17.700,117.447
2089,42,39,-88.650,17.650,-88.700,17.600,-88.600,17.700,117.436
2090,42,40,-88.550,17.650,-88.600,17.600,-88.500,17.700,117.425
2091,42,41,-88.450,17.650,-88.500,17.600,-88.400,17.700,117.416
2092,42,42,-88.350,17.650,-88.400,17.600,-88.300,17.700,117.407
2093,42,43,-88.250,17.650,-88.300,17.600,-88.200,17.700,117.398
2094,42,44,-88.150,17.650,-88.200,17.600,-88.100,17.700,117.390
2095,42,45,-88.050,17.650,-88.100,17.600,-88.000,17.700,117.383
2096,42,46,-87.950,17.650,-88.000,17.600,-87.900,17.700,117.376
2097,42,47,-87.850,17.650,-87.900,17.600,-87.800,17.700,117.371
2098,42,48,-87.750,17.650,-87.800,17.600,-87.700,17.700,117.365
2099,42,49,-87.650,17.650,-87.700,17.600,-87.600,17.700,117.361
2100,42,50,-87.550,17.650,-87.600,17.600,-87.500,17.700,117.357
2101,43,1,-92.450,17.750,-92.500,17.700,-92.400,17.800,118.257
2102,43,2,-92.350,17.750,-92.400,17.700,-92.300,17.800,118.221
2103,43,3,-92.250,17.750,-92.300,17.700,-92.200,17.800,118.186
2104,43,4,-92.150,17.750,-92.200,17.700,-92.100,17.800,118.152
2105,43,5,-92.050,17.750,-92.100,17.700,-92.000,17.800,118.118
2106,43,6,-91.950,17.750,-92.000,17.700,-91.900,17.800,118.086
2107,43,7,-91.850,17.750,-91.900,17.700,-91.800,17.800,118.053
2108,43,8,-91.750,17.750,-91.800,17.700,-91.700,17.800,118.022
2109,43,9,-91.650,17.750,-91.700,17.700,-91.600,17.800,117.991
2110,43,10,-91.550,17.750,-91.600,17.700,-91.500,17.800,117.961
2111,43,11,-91.450,17.750,-91.500,17.700,-91.400,17.800,117.931
2112,43,12,-91.350,17.750,-91.400,17.700,-91.300,17.800,117.902
2113,43,13,-91.250,17.750,-91.300,17.700,-91.200,17.800,117.874
2114,43,14,-91.150,17.750,-91.200,17.700,-91.100,17.800,117.846
2115,43,15,-91.050,17.750,-91.100,17.700,-91.000,17.800,117.820
2116,43,16,-90.950,17.750,-91.000,17.700,-90.900,17.800,117.793
2117,43,17,-90.850,17.750,-90.900,17.700,-90.800,17.800,117.768
2118,43,18,-90.750,17.750,-90.800,17.700,-90.700,17.800,117.743
2119,43,19,-90.650,17.750,-90.700,17.700,-90.600,17.800,117.719
2120,43,20,-90.550,17.750,-90.600,17.700,-90.500,17.800,117.695
2121,43,21,-90.450,17.750,-90.500,17.700,-90.400,17.800,117.672
2122,43,22,-90.350,17.750,-90.400,17.700,-90.300,17.800,117.650
2123,43,23,-90.250,17.750,-90.300,17.700,-90.200,17.800,117.628
2124,43,24,-90.150,17.750,-90.200,17.700,-90.100,17.800,117.607
2125,43,25,-90.050,17.750,-90.100,17.700,-90.000,17.800,117.587
2126,43,26,-89.950,17.750,-90.000,17.700,-89.900,17.800,117.567
2127,43,27,-89.850,17.750,-89.900,17.700,-89.800,17.800,117.548
2128,43,28,-89.750,17.750,-89.800,17.700,-89.700,17.800,117.530
2129,43,29,-89.650,17.750,-89.700,17.700,-89.600,17.800,117.512
2130,43,30,-89.550,17.750,-89.600,17.700,-89.500,17.800,117.495
2131,43,31,-89.450,17.750,-89.500,17.700,-89.400,17.800,117.479
2132,43,32,-89.350,17.750,-89.400,17.700,-89.300,17.800,117.463
2133,43,33,-89.250,17.750,-89.300,17.700,-89.200,17.800,117.448
2134,43,34,-89.150,17.750,-89.200,17.700,-89.100,17.800,117.434
2135,43,35,-89.050,17.750,-89.100,17.700,-89.000,17.800,117.420
2136,43,36,-88.950,17.750,-89.000,17.700,-88.900,17.800,117.407
2137,43,37,-88.850,17.750,-88.900,17.700,-88.800,17.800,117.395
2138,43,38,-88.750,17.750,-88.800,17.700,-88.700,17.800,117.383
2139,43,39,-88.650,17.750,-88.700,17.700,-88.600,17.800,117.372
2140,43,40,-88.550,17.750,-88.600,17.700,-88.500,17.800,117.362
2141,43,41,-88.450,17.750,-88.500,17.700,-88.400,17.800,117.352
2142,43,42,-88.350,17.750,-88.400,17.700,-88.300,17.800,117.343
2143,43,43,-88.250,17.750,-88.300,17.700,-88.200,17.800,117.334
2144,43,44,-88.150,17.750,-88.200,17.700,-88.100,17.800,117.326
2145,43,45,-88.050,17.750,-88.100,17.700,-88.000,17.800,117.319
2146,43,46,-87.950,17.750,-88.000,17.700,-87.900,17.800,117.313
2147,43,47,-87.850,17.750,-87.900,17.700,-87.800,17.800,117.307
2148,43,48,-87.750,17.750,-87.800,17.700,-87.700,17.800,117.302
2149,43,49,-87.650,17.750,-87.700,17.700,-87.600,17.800,117.297
2150,43,50,-87.550,17.750,-87.600,17.700,-87.500,17.800,117.293
2151,44,1,-92.450,17.850,-92.500,17.800,-92.400,17.900,118.191
2152,44,2,-92.350,17.850,-92.400,17.800,-92.300,17.900,118.155
2153,44,3,-92.250,17.850,-92.300,17.800,-92.200,17.900,118.121
2154,44,4,-92.150,17.850,-92.200,17.800,-92.100,17.900,118.086
2155,44,5,-92.050,17.850,-92.100,17.800,-92.000,17.900,118.053
2156,44,6,-91.950,17.850,-92.000,17.800,-91.900,17.900,118.020
2157,44,7,-91.850,17.850,-91.900,17.800,-91.800,17.900,117.988
2158,44,8,-91.750,17.850,-91.800,17.800,-91.700,17.900,117.956
2159,44,9,-91.650,17.850,-91.700,17.800,-91.600,17.900,117.926
2160,44,10,-91.550,17.850,-91.600,17.800,-91.500,17.900,117.895
2161,44,11,-91.450,17.850,-91.500,17.800,-91.400,17.900,117.866
2162,44,12,-91.350,17.850,-91.400,17.800,-91.300,17.900,117.837
2163,44,13,-91.250,17.850,-91.300,17.800,-91.200,17.900,117.809
2164,44,14,-91.150,17.850,-91.200,17.800,-91.100,17.900,117.781
2165,44,15,-91.050,17.850,-91.100,17.800,-91.000,17.900,117.755
2166,44,16,-90.950,17.850,-91.000,17.800,-90.900,17.900,117.728
2167,44,17,-90.850,17.850,-90.900,17.800,-90.800,17.900,117.703
2168,44,18,-90.750,17.850,-90.800,17.800,-90.700,17.900,117.678
2169,44,19,-90.650,17.850,-90.700,17.800,-90.600,17.900,117.654
2170,44,20,-90.550,17.850,-90.600,17.800,-90.500,17.900,117.630
2171,44,21,-90.450,17.850,-90.500,17.800,-90.400,17.900,117.607
